timestamp,src_ip,dst_ip,protocol,src_port,dst_port,length,tcp_flags,tcp_seq,tcp_ack,payload_size
1780056717.234997,172.20.0.20,172.20.0.10,UDP,48916,5002,190,,,,148
1780056717.236033,172.20.0.10,172.20.0.20,UDP,5002,48916,63,,,,21
1780056717.247724,172.20.0.20,172.20.0.10,UDP,48916,5002,1087,,,,1045
1780056717.247736,172.20.0.20,172.20.0.10,UDP,48916,5002,1087,,,,1045
1780056717.247737,172.20.0.20,172.20.0.10,UDP,48916,5002,1087,,,,1045
1780056717.247738,172.20.0.20,172.20.0.10,UDP,48916,5002,1087,,,,1045
1780056717.247739,172.20.0.20,172.20.0.10,UDP,48916,5002,1087,,,,1045
1780056717.247741,172.20.0.20,172.20.0.10,UDP,48916,5002,1087,,,,1045
1780056717.247742,172.20.0.20,172.20.0.10,UDP,48916,5002,1087,,,,1045
1780056717.247743,172.20.0.20,172.20.0.10,UDP,48916,5002,1087,,,,1045
1780056717.247744,172.20.0.20,172.20.0.10,UDP,48916,5002,1087,,,,1045
1780056717.24775,172.20.0.20,172.20.0.10,UDP,48916,5002,1087,,,,1045
1780056717.247752,172.20.0.20,172.20.0.10,UDP,48916,5002,1087,,,,1045
1780056717.247753,172.20.0.20,172.20.0.10,UDP,48916,5002,1087,,,,1045
1780056717.247753,172.20.0.20,172.20.0.10,UDP,48916,5002,1087,,,,1045
1780056717.247754,172.20.0.20,172.20.0.10,UDP,48916,5002,1087,,,,1045
1780056717.247756,172.20.0.20,172.20.0.10,UDP,48916,5002,1087,,,,1045
1780056717.247757,172.20.0.20,172.20.0.10,UDP,48916,5002,1087,,,,1045
1780056717.248363,172.20.0.10,172.20.0.20,UDP,5002,48916,63,,,,21
1780056717.248598,172.20.0.10,172.20.0.20,UDP,5002,48916,63,,,,21
1780056717.248638,172.20.0.10,172.20.0.20,UDP,5002,48916,63,,,,21
1780056717.248662,172.20.0.10,172.20.0.20,UDP,5002,48916,63,,,,21
1780056717.248683,172.20.0.10,172.20.0.20,UDP,5002,48916,63,,,,21
1780056717.248709,172.20.0.10,172.20.0.20,UDP,5002,48916,63,,,,21
1780056717.248802,172.20.0.10,172.20.0.20,UDP,5002,48916,63,,,,21
1780056717.248899,172.20.0.10,172.20.0.20,UDP,5002,48916,63,,,,21
1780056717.248991,172.20.0.10,172.20.0.20,UDP,5002,48916,63,,,,21
1780056717.249003,172.20.0.10,172.20.0.20,UDP,5002,48916,63,,,,21
1780056717.249811,172.20.0.10,172.20.0.20,UDP,5002,48916,63,,,,21
1780056717.24988,172.20.0.10,172.20.0.20,UDP,5002,48916,63,,,,21
1780056717.249893,172.20.0.10,172.20.0.20,UDP,5002,48916,63,,,,21
1780056717.249902,172.20.0.10,172.20.0.20,UDP,5002,48916,63,,,,21
1780056717.249911,172.20.0.10,172.20.0.20,UDP,5002,48916,63,,,,21
1780056717.249937,172.20.0.10,172.20.0.20,UDP,5002,48916,63,,,,21
1780056717.259053,172.20.0.20,172.20.0.10,UDP,48916,5002,1087,,,,1045
1780056717.259057,172.20.0.20,172.20.0.10,UDP,48916,5002,1087,,,,1045
1780056717.259058,172.20.0.20,172.20.0.10,UDP,48916,5002,1087,,,,1045
1780056717.259061,172.20.0.20,172.20.0.10,UDP,48916,5002,1087,,,,1045
1780056717.259061,172.20.0.20,172.20.0.10,UDP,48916,5002,1087,,,,1045
1780056717.259062,172.20.0.20,172.20.0.10,UDP,48916,5002,1087,,,,1045
1780056717.259062,172.20.0.20,172.20.0.10,UDP,48916,5002,1087,,,,1045
1780056717.25924,172.20.0.10,172.20.0.20,UDP,5002,48916,63,,,,21
1780056717.25929,172.20.0.10,172.20.0.20,UDP,5002,48916,63,,,,21
1780056717.2593,172.20.0.10,172.20.0.20,UDP,5002,48916,63,,,,21
1780056717.259308,172.20.0.10,172.20.0.20,UDP,5002,48916,63,,,,21
1780056717.259316,172.20.0.10,172.20.0.20,UDP,5002,48916,63,,,,21
1780056717.259327,172.20.0.10,172.20.0.20,UDP,5002,48916,63,,,,21
1780056717.259335,172.20.0.10,172.20.0.20,UDP,5002,48916,63,,,,21
1780056717.260345,172.20.0.20,172.20.0.10,UDP,48916,5002,1087,,,,1045
1780056717.260347,172.20.0.20,172.20.0.10,UDP,48916,5002,1087,,,,1045
1780056717.260347,172.20.0.20,172.20.0.10,UDP,48916,5002,1087,,,,1045
1780056717.260348,172.20.0.20,172.20.0.10,UDP,48916,5002,1087,,,,1045
1780056717.260348,172.20.0.20,172.20.0.10,UDP,48916,5002,1087,,,,1045
1780056717.260349,172.20.0.20,172.20.0.10,UDP,48916,5002,1087,,,,1045
1780056717.260349,172.20.0.20,172.20.0.10,UDP,48916,5002,1087,,,,1045
1780056717.26035,172.20.0.20,172.20.0.10,UDP,48916,5002,1087,,,,1045
1780056717.26035,172.20.0.20,172.20.0.10,UDP,48916,5002,1087,,,,1045
1780056717.26048,172.20.0.10,172.20.0.20,UDP,5002,48916,63,,,,21
1780056717.260512,172.20.0.10,172.20.0.20,UDP,5002,48916,63,,,,21
1780056717.260521,172.20.0.10,172.20.0.20,UDP,5002,48916,63,,,,21
1780056717.260529,172.20.0.10,172.20.0.20,UDP,5002,48916,63,,,,21
1780056717.260536,172.20.0.10,172.20.0.20,UDP,5002,48916,63,,,,21
1780056717.260545,172.20.0.10,172.20.0.20,UDP,5002,48916,63,,,,21
1780056717.260552,172.20.0.10,172.20.0.20,UDP,5002,48916,63,,,,21
1780056717.26056,172.20.0.10,172.20.0.20,UDP,5002,48916,63,,,,21
1780056717.260568,172.20.0.10,172.20.0.20,UDP,5002,48916,63,,,,21
1780056717.269796,172.20.0.20,172.20.0.10,UDP,48916,5002,1087,,,,1045
1780056717.2698,172.20.0.20,172.20.0.10,UDP,48916,5002,1087,,,,1045
1780056717.2698,172.20.0.20,172.20.0.10,UDP,48916,5002,1087,,,,1045
1780056717.269801,172.20.0.20,172.20.0.10,UDP,48916,5002,1087,,,,1045
1780056717.269865,172.20.0.20,172.20.0.10,UDP,48916,5002,1087,,,,1045
1780056717.269866,172.20.0.20,172.20.0.10,UDP,48916,5002,1087,,,,1045
1780056717.269867,172.20.0.20,172.20.0.10,UDP,48916,5002,1087,,,,1045
1780056717.269982,172.20.0.10,172.20.0.20,UDP,5002,48916,63,,,,21
1780056717.270046,172.20.0.10,172.20.0.20,UDP,5002,48916,63,,,,21
1780056717.27006,172.20.0.10,172.20.0.20,UDP,5002,48916,63,,,,21
1780056717.270072,172.20.0.10,172.20.0.20,UDP,5002,48916,63,,,,21
1780056717.270086,172.20.0.10,172.20.0.20,UDP,5002,48916,63,,,,21
1780056717.270105,172.20.0.10,172.20.0.20,UDP,5002,48916,63,,,,21
1780056717.270114,172.20.0.10,172.20.0.20,UDP,5002,48916,63,,,,21
1780056717.271018,172.20.0.20,172.20.0.10,UDP,48916,5002,1087,,,,1045
1780056717.27102,172.20.0.20,172.20.0.10,UDP,48916,5002,1087,,,,1045
1780056717.271021,172.20.0.20,172.20.0.10,UDP,48916,5002,1087,,,,1045
