timestamp,src_ip,dst_ip,protocol,src_port,dst_port,length,tcp_flags,tcp_seq,tcp_ack,payload_size
1780056685.806519,172.20.0.20,172.20.0.10,TCP,36854,5001,74,S,4164514985,0,0
1780056685.806681,172.20.0.10,172.20.0.20,TCP,5001,36854,74,SA,1727546758,4164514986,0
1780056685.816906,172.20.0.20,172.20.0.10,TCP,36854,5001,66,A,4164514986,1727546759,0
1780056685.816915,172.20.0.20,172.20.0.10,TCP,36854,5001,193,PA,4164514986,1727546759,127
1780056685.817116,172.20.0.10,172.20.0.20,TCP,5001,36854,66,A,1727546759,4164515113,0
1780056685.821547,172.20.0.10,172.20.0.20,TCP,5001,36854,68,PA,1727546759,4164515113,2
1780056685.831689,172.20.0.20,172.20.0.10,TCP,36854,5001,66,A,4164515113,1727546761,0
1780056685.831905,172.20.0.20,172.20.0.10,TCP,36854,5001,2962,PA,4164515113,1727546761,2896
1780056685.831911,172.20.0.20,172.20.0.10,TCP,36854,5001,1266,PA,4164518009,1727546761,1200
1780056685.831911,172.20.0.20,172.20.0.10,TCP,36854,5001,2962,PA,4164519209,1727546761,2896
1780056685.831912,172.20.0.20,172.20.0.10,TCP,36854,5001,2962,PA,4164522105,1727546761,2896
1780056685.831913,172.20.0.20,172.20.0.10,TCP,36854,5001,1514,A,4164525001,1727546761,1448
1780056685.831914,172.20.0.20,172.20.0.10,TCP,36854,5001,2962,PA,4164526449,1727546761,2896
1780056685.831989,172.20.0.10,172.20.0.20,TCP,5001,36854,66,A,1727546761,4164518009,0
1780056685.832006,172.20.0.10,172.20.0.20,TCP,5001,36854,66,A,1727546761,4164522105,0
1780056685.832014,172.20.0.10,172.20.0.20,TCP,5001,36854,66,A,1727546761,4164525001,0
1780056685.83203,172.20.0.10,172.20.0.20,TCP,5001,36854,66,A,1727546761,4164529345,0
1780056685.842105,172.20.0.20,172.20.0.10,TCP,36854,5001,2962,PA,4164529345,1727546761,2896
1780056685.842113,172.20.0.20,172.20.0.10,TCP,36854,5001,2962,PA,4164532241,1727546761,2896
1780056685.842114,172.20.0.20,172.20.0.10,TCP,36854,5001,2962,PA,4164535137,1727546761,2896
1780056685.842116,172.20.0.20,172.20.0.10,TCP,36854,5001,2962,PA,4164538033,1727546761,2896
1780056685.84212,172.20.0.20,172.20.0.10,TCP,36854,5001,2962,PA,4164540929,1727546761,2896
1780056685.842122,172.20.0.20,172.20.0.10,TCP,36854,5001,4410,PA,4164543825,1727546761,4344
1780056685.842123,172.20.0.20,172.20.0.10,TCP,36854,5001,4410,PA,4164548169,1727546761,4344
1780056685.842125,172.20.0.20,172.20.0.10,TCP,36854,5001,4410,PA,4164552513,1727546761,4344
