timestamp,src_ip,dst_ip,protocol,src_port,dst_port,length,tcp_flags,tcp_seq,tcp_ack,payload_size
1780056898.781918,172.20.0.20,172.20.0.10,UDP,44798,5002,190,,,,148
1780056898.782365,172.20.0.10,172.20.0.20,UDP,5002,44798,63,,,,21
1780056898.834186,172.20.0.20,172.20.0.10,UDP,44798,5002,1087,,,,1045
1780056898.83419,172.20.0.20,172.20.0.10,UDP,44798,5002,1087,,,,1045
1780056898.834192,172.20.0.20,172.20.0.10,UDP,44798,5002,1087,,,,1045
1780056898.834192,172.20.0.20,172.20.0.10,UDP,44798,5002,1087,,,,1045
1780056898.834193,172.20.0.20,172.20.0.10,UDP,44798,5002,1087,,,,1045
1780056898.834193,172.20.0.20,172.20.0.10,UDP,44798,5002,1087,,,,1045
1780056898.834194,172.20.0.20,172.20.0.10,UDP,44798,5002,1087,,,,1045
1780056898.834194,172.20.0.20,172.20.0.10,UDP,44798,5002,1087,,,,1045
1780056898.834195,172.20.0.20,172.20.0.10,UDP,44798,5002,1087,,,,1045
1780056898.834197,172.20.0.20,172.20.0.10,UDP,44798,5002,1087,,,,1045
1780056898.834197,172.20.0.20,172.20.0.10,UDP,44798,5002,1087,,,,1045
1780056898.834198,172.20.0.20,172.20.0.10,UDP,44798,5002,1087,,,,1045
1780056898.834198,172.20.0.20,172.20.0.10,UDP,44798,5002,1087,,,,1045
1780056898.834199,172.20.0.20,172.20.0.10,UDP,44798,5002,1087,,,,1045
1780056898.8342,172.20.0.20,172.20.0.10,UDP,44798,5002,1087,,,,1045
1780056898.8342,172.20.0.20,172.20.0.10,UDP,44798,5002,1087,,,,1045
1780056898.834434,172.20.0.10,172.20.0.20,UDP,5002,44798,63,,,,21
1780056898.834498,172.20.0.10,172.20.0.20,UDP,5002,44798,63,,,,21
1780056898.834533,172.20.0.10,172.20.0.20,UDP,5002,44798,63,,,,21
1780056898.834546,172.20.0.10,172.20.0.20,UDP,5002,44798,63,,,,21
1780056898.834557,172.20.0.10,172.20.0.20,UDP,5002,44798,63,,,,21
1780056898.834571,172.20.0.10,172.20.0.20,UDP,5002,44798,63,,,,21
1780056898.834582,172.20.0.10,172.20.0.20,UDP,5002,44798,63,,,,21
1780056898.834592,172.20.0.10,172.20.0.20,UDP,5002,44798,63,,,,21
1780056898.834603,172.20.0.10,172.20.0.20,UDP,5002,44798,63,,,,21
1780056898.834614,172.20.0.10,172.20.0.20,UDP,5002,44798,63,,,,21
1780056898.834648,172.20.0.10,172.20.0.20,UDP,5002,44798,63,,,,21
1780056898.834679,172.20.0.10,172.20.0.20,UDP,5002,44798,63,,,,21
1780056898.83471,172.20.0.10,172.20.0.20,UDP,5002,44798,63,,,,21
1780056898.83474,172.20.0.10,172.20.0.20,UDP,5002,44798,63,,,,21
1780056898.83477,172.20.0.10,172.20.0.20,UDP,5002,44798,63,,,,21
1780056898.834802,172.20.0.10,172.20.0.20,UDP,5002,44798,63,,,,21
1780056898.885665,172.20.0.20,172.20.0.10,UDP,44798,5002,1087,,,,1045
1780056898.885671,172.20.0.20,172.20.0.10,UDP,44798,5002,1087,,,,1045
1780056898.885671,172.20.0.20,172.20.0.10,UDP,44798,5002,1087,,,,1045
1780056898.885672,172.20.0.20,172.20.0.10,UDP,44798,5002,1087,,,,1045
1780056898.885672,172.20.0.20,172.20.0.10,UDP,44798,5002,1087,,,,1045
1780056898.885673,172.20.0.20,172.20.0.10,UDP,44798,5002,1087,,,,1045
1780056898.885674,172.20.0.20,172.20.0.10,UDP,44798,5002,1087,,,,1045
1780056898.885675,172.20.0.20,172.20.0.10,UDP,44798,5002,1087,,,,1045
