timestamp,src_ip,dst_ip,protocol,src_port,dst_port,length,tcp_flags,tcp_seq,tcp_ack,payload_size
1780056662.385257,172.20.0.20,172.20.0.10,TCP,37920,5001,74,S,1213016019,0,0
1780056662.385331,172.20.0.10,172.20.0.20,TCP,5001,37920,74,SA,1533962799,1213016020,0
1780056662.395548,172.20.0.20,172.20.0.10,TCP,37920,5001,66,A,1213016020,1533962800,0
1780056662.395554,172.20.0.20,172.20.0.10,TCP,37920,5001,193,PA,1213016020,1533962800,127
1780056662.395644,172.20.0.10,172.20.0.20,TCP,5001,37920,66,A,1533962800,1213016147,0
1780056662.397322,172.20.0.10,172.20.0.20,TCP,5001,37920,68,PA,1533962800,1213016147,2
1780056662.407523,172.20.0.20,172.20.0.10,TCP,37920,5001,66,A,1213016147,1533962802,0
1780056662.40753,172.20.0.20,172.20.0.10,TCP,37920,5001,2962,PA,1213016147,1533962802,2896
1780056662.40753,172.20.0.20,172.20.0.10,TCP,37920,5001,1266,PA,1213019043,1533962802,1200
1780056662.407531,172.20.0.20,172.20.0.10,TCP,37920,5001,2962,PA,1213020243,1533962802,2896
1780056662.407532,172.20.0.20,172.20.0.10,TCP,37920,5001,2962,PA,1213023139,1533962802,2896
1780056662.407532,172.20.0.20,172.20.0.10,TCP,37920,5001,1514,A,1213026035,1533962802,1448
1780056662.407533,172.20.0.20,172.20.0.10,TCP,37920,5001,2962,PA,1213027483,1533962802,2896
1780056662.40762,172.20.0.10,172.20.0.20,TCP,5001,37920,66,A,1533962802,1213019043,0
1780056662.407635,172.20.0.10,172.20.0.20,TCP,5001,37920,66,A,1533962802,1213023139,0
1780056662.407639,172.20.0.10,172.20.0.20,TCP,5001,37920,66,A,1533962802,1213026035,0
1780056662.407657,172.20.0.10,172.20.0.20,TCP,5001,37920,66,A,1533962802,1213030379,0
1780056662.41765,172.20.0.20,172.20.0.10,TCP,37920,5001,2962,PA,1213030379,1533962802,2896
1780056662.417653,172.20.0.20,172.20.0.10,TCP,37920,5001,2962,PA,1213033275,1533962802,2896
1780056662.417654,172.20.0.20,172.20.0.10,TCP,37920,5001,2962,PA,1213036171,1533962802,2896
1780056662.417655,172.20.0.20,172.20.0.10,TCP,37920,5001,2962,PA,1213039067,1533962802,2896
1780056662.417655,172.20.0.20,172.20.0.10,TCP,37920,5001,2962,PA,1213041963,1533962802,2896
