timestamp,src_ip,dst_ip,protocol,src_port,dst_port,length,tcp_flags,tcp_seq,tcp_ack,payload_size
1780059376.01017,172.20.0.20,172.20.0.10,UDP,55867,5002,190,,,,148
1780059376.010653,172.20.0.10,172.20.0.20,UDP,5002,55867,63,,,,21
1780059376.1122,172.20.0.20,172.20.0.10,UDP,55867,5002,1087,,,,1045
1780059376.112203,172.20.0.20,172.20.0.10,UDP,55867,5002,1087,,,,1045
1780059376.112203,172.20.0.20,172.20.0.10,UDP,55867,5002,1087,,,,1045
1780059376.112204,172.20.0.20,172.20.0.10,UDP,55867,5002,1087,,,,1045
1780059376.112204,172.20.0.20,172.20.0.10,UDP,55867,5002,1087,,,,1045
1780059376.112205,172.20.0.20,172.20.0.10,UDP,55867,5002,1087,,,,1045
1780059376.112205,172.20.0.20,172.20.0.10,UDP,55867,5002,1087,,,,1045
1780059376.112206,172.20.0.20,172.20.0.10,UDP,55867,5002,1087,,,,1045
1780059376.112208,172.20.0.20,172.20.0.10,UDP,55867,5002,1087,,,,1045
1780059376.112208,172.20.0.20,172.20.0.10,UDP,55867,5002,1087,,,,1045
1780059376.112208,172.20.0.20,172.20.0.10,UDP,55867,5002,1087,,,,1045
1780059376.112209,172.20.0.20,172.20.0.10,UDP,55867,5002,1087,,,,1045
1780059376.112218,172.20.0.20,172.20.0.10,UDP,55867,5002,1087,,,,1045
1780059376.112219,172.20.0.20,172.20.0.10,UDP,55867,5002,1087,,,,1045
1780059376.112303,172.20.0.20,172.20.0.10,UDP,55867,5002,1087,,,,1045
1780059376.112427,172.20.0.10,172.20.0.20,UDP,5002,55867,63,,,,21
1780059376.112473,172.20.0.10,172.20.0.20,UDP,5002,55867,63,,,,21
1780059376.112484,172.20.0.10,172.20.0.20,UDP,5002,55867,63,,,,21
1780059376.112493,172.20.0.10,172.20.0.20,UDP,5002,55867,63,,,,21
1780059376.112502,172.20.0.10,172.20.0.20,UDP,5002,55867,63,,,,21
1780059376.112514,172.20.0.10,172.20.0.20,UDP,5002,55867,63,,,,21
1780059376.112523,172.20.0.10,172.20.0.20,UDP,5002,55867,63,,,,21
1780059376.112532,172.20.0.10,172.20.0.20,UDP,5002,55867,63,,,,21
1780059376.112541,172.20.0.10,172.20.0.20,UDP,5002,55867,63,,,,21
1780059376.11255,172.20.0.10,172.20.0.20,UDP,5002,55867,63,,,,21
1780059376.112559,172.20.0.10,172.20.0.20,UDP,5002,55867,63,,,,21
1780059376.112567,172.20.0.10,172.20.0.20,UDP,5002,55867,63,,,,21
1780059376.112576,172.20.0.10,172.20.0.20,UDP,5002,55867,63,,,,21
1780059376.112585,172.20.0.10,172.20.0.20,UDP,5002,55867,63,,,,21
1780059376.112594,172.20.0.10,172.20.0.20,UDP,5002,55867,63,,,,21
1780059376.213701,172.20.0.20,172.20.0.10,UDP,55867,5002,1087,,,,1045
1780059376.213705,172.20.0.20,172.20.0.10,UDP,55867,5002,1087,,,,1045
1780059376.213706,172.20.0.20,172.20.0.10,UDP,55867,5002,1087,,,,1045
1780059376.213706,172.20.0.20,172.20.0.10,UDP,55867,5002,1087,,,,1045
1780059376.213706,172.20.0.20,172.20.0.10,UDP,55867,5002,1087,,,,1045
1780059376.213707,172.20.0.20,172.20.0.10,UDP,55867,5002,1087,,,,1045
1780059376.213707,172.20.0.20,172.20.0.10,UDP,55867,5002,1087,,,,1045
1780059376.213881,172.20.0.10,172.20.0.20,UDP,5002,55867,63,,,,21
1780059376.213919,172.20.0.10,172.20.0.20,UDP,5002,55867,63,,,,21
1780059376.213928,172.20.0.10,172.20.0.20,UDP,5002,55867,63,,,,21
1780059376.213936,172.20.0.10,172.20.0.20,UDP,5002,55867,63,,,,21
1780059376.213943,172.20.0.10,172.20.0.20,UDP,5002,55867,63,,,,21
1780059376.213953,172.20.0.10,172.20.0.20,UDP,5002,55867,63,,,,21
1780059376.213961,172.20.0.10,172.20.0.20,UDP,5002,55867,63,,,,21
1780059376.713732,172.20.0.20,172.20.0.10,UDP,55867,5002,1087,,,,1045
1780059376.7138,172.20.0.20,172.20.0.10,UDP,55867,5002,1087,,,,1045
1780059376.713801,172.20.0.20,172.20.0.10,UDP,55867,5002,1087,,,,1045
1780059376.713802,172.20.0.20,172.20.0.10,UDP,55867,5002,1087,,,,1045
1780059376.713802,172.20.0.20,172.20.0.10,UDP,55867,5002,1087,,,,1045
