timestamp,src_ip,dst_ip,protocol,src_port,dst_port,length,tcp_flags,tcp_seq,tcp_ack,payload_size
1780058031.329377,172.20.0.20,172.20.0.10,TCP,57738,5001,74,S,3414523159,0,0
1780058031.329477,172.20.0.10,172.20.0.20,TCP,5001,57738,74,SA,636691954,3414523160,0
1780058031.380206,172.20.0.20,172.20.0.10,TCP,57738,5001,66,A,3414523160,636691955,0
1780058031.380217,172.20.0.20,172.20.0.10,TCP,57738,5001,193,PA,3414523160,636691955,127
1780058031.380477,172.20.0.10,172.20.0.20,TCP,5001,57738,66,A,636691955,3414523287,0
1780058031.383175,172.20.0.10,172.20.0.20,TCP,5001,57738,68,PA,636691955,3414523287,2
1780058031.433399,172.20.0.20,172.20.0.10,TCP,57738,5001,66,A,3414523287,636691957,0
1780058031.434224,172.20.0.20,172.20.0.10,TCP,57738,5001,2962,PA,3414523287,636691957,2896
1780058031.434228,172.20.0.20,172.20.0.10,TCP,57738,5001,1266,PA,3414526183,636691957,1200
1780058031.434285,172.20.0.10,172.20.0.20,TCP,5001,57738,66,A,636691957,3414526183,0
1780058031.434457,172.20.0.20,172.20.0.10,TCP,57738,5001,2962,PA,3414527383,636691957,2896
1780058031.43446,172.20.0.20,172.20.0.10,TCP,57738,5001,2962,PA,3414530279,636691957,2896
1780058031.434461,172.20.0.20,172.20.0.10,TCP,57738,5001,1514,A,3414533175,636691957,1448
1780058031.434463,172.20.0.20,172.20.0.10,TCP,57738,5001,2962,PA,3414534623,636691957,2896
1780058031.4345,172.20.0.10,172.20.0.20,TCP,5001,57738,66,A,636691957,3414530279,0
1780058031.434512,172.20.0.10,172.20.0.20,TCP,5001,57738,66,A,636691957,3414533175,0
1780058031.434516,172.20.0.10,172.20.0.20,TCP,5001,57738,66,A,636691957,3414537519,0
1780058031.484491,172.20.0.20,172.20.0.10,TCP,57738,5001,2962,PA,3414537519,636691957,2896
1780058031.484499,172.20.0.20,172.20.0.10,TCP,57738,5001,2962,PA,3414540415,636691957,2896
1780058031.4846,172.20.0.10,172.20.0.20,TCP,5001,57738,66,A,636691957,3414540415,0
1780058031.484618,172.20.0.20,172.20.0.10,TCP,57738,5001,2962,PA,3414543311,636691957,2896
1780058031.48462,172.20.0.20,172.20.0.10,TCP,57738,5001,2962,PA,3414546207,636691957,2896
1780058031.48462,172.20.0.20,172.20.0.10,TCP,57738,5001,2962,PA,3414549103,636691957,2896
1780058031.484621,172.20.0.20,172.20.0.10,TCP,57738,5001,2962,PA,3414551999,636691957,2896
1780058031.484622,172.20.0.20,172.20.0.10,TCP,57738,5001,2962,PA,3414554895,636691957,2896
1780058031.484623,172.20.0.20,172.20.0.10,TCP,57738,5001,2962,PA,3414557791,636691957,2896
1780058031.484623,172.20.0.20,172.20.0.10,TCP,57738,5001,2962,PA,3414560687,636691957,2896
1780058031.484624,172.20.0.20,172.20.0.10,TCP,57738,5001,2962,PA,3414563583,636691957,2896
1780058031.48467,172.20.0.10,172.20.0.20,TCP,5001,57738,66,A,636691957,3414566479,0
1780058031.534747,172.20.0.20,172.20.0.10,TCP,57738,5001,2962,PA,3414566479,636691957,2896
1780058031.534754,172.20.0.20,172.20.0.10,TCP,57738,5001,2962,PA,3414569375,636691957,2896
1780058031.534754,172.20.0.20,172.20.0.10,TCP,57738,5001,2962,PA,3414572271,636691957,2896
1780058031.534755,172.20.0.20,172.20.0.10,TCP,57738,5001,2962,PA,3414575167,636691957,2896
1780058031.534755,172.20.0.20,172.20.0.10,TCP,57738,5001,2962,PA,3414578063,636691957,2896
1780058031.534756,172.20.0.20,172.20.0.10,TCP,57738,5001,2962,PA,3414580959,636691957,2896
1780058031.534756,172.20.0.20,172.20.0.10,TCP,57738,5001,2962,PA,3414583855,636691957,2896
1780058031.534757,172.20.0.20,172.20.0.10,TCP,57738,5001,2962,PA,3414589647,636691957,2896
1780058031.534758,172.20.0.20,172.20.0.10,TCP,57738,5001,2962,PA,3414592543,636691957,2896
1780058031.534763,172.20.0.20,172.20.0.10,TCP,57738,5001,2962,PA,3414601231,636691957,2896
1780058031.534764,172.20.0.20,172.20.0.10,TCP,57738,5001,2962,PA,3414604127,636691957,2896
1780058031.534764,172.20.0.20,172.20.0.10,TCP,57738,5001,2962,PA,3414607023,636691957,2896
1780058031.534764,172.20.0.20,172.20.0.10,TCP,57738,5001,2962,PA,3414609919,636691957,2896
1780058031.534765,172.20.0.20,172.20.0.10,TCP,57738,5001,2962,PA,3414612815,636691957,2896
1780058031.534918,172.20.0.10,172.20.0.20,TCP,5001,57738,66,A,636691957,3414569375,0
1780058031.534931,172.20.0.20,172.20.0.10,TCP,57738,5001,2962,PA,3414615711,636691957,2896
1780058031.534932,172.20.0.20,172.20.0.10,TCP,57738,5001,2962,PA,3414618607,636691957,2896
1780058031.534933,172.20.0.20,172.20.0.10,TCP,57738,5001,2962,PA,3414621503,636691957,2896
1780058031.534968,172.20.0.10,172.20.0.20,TCP,5001,57738,78,A,636691957,3414586751,0
1780058031.53498,172.20.0.10,172.20.0.20,TCP,5001,57738,78,A,636691957,3414586751,0
1780058031.534986,172.20.0.10,172.20.0.20,TCP,5001,57738,86,A,636691957,3414586751,0
1780058031.536123,172.20.0.10,172.20.0.20,TCP,5001,57738,86,A,636691957,3414586751,0
1780058031.58513,172.20.0.20,172.20.0.10,TCP,57738,5001,2962,PA,3414624399,636691957,2896
1780058031.585138,172.20.0.20,172.20.0.10,TCP,57738,5001,2962,PA,3414627295,636691957,2896
1780058031.58514,172.20.0.20,172.20.0.10,TCP,57738,5001,2962,PA,3414633087,636691957,2896
1780058031.585141,172.20.0.20,172.20.0.10,TCP,57738,5001,2962,PA,3414635983,636691957,2896
1780058031.585142,172.20.0.20,172.20.0.10,TCP,57738,5001,2962,PA,3414638879,636691957,2896
1780058031.585143,172.20.0.20,172.20.0.10,TCP,57738,5001,2962,PA,3414644671,636691957,2896
1780058031.585146,172.20.0.20,172.20.0.10,TCP,57738,5001,2962,PA,3414647567,636691957,2896
1780058031.585147,172.20.0.20,172.20.0.10,TCP,57738,5001,2962,PA,3414650463,636691957,2896
1780058031.585148,172.20.0.20,172.20.0.10,TCP,57738,5001,2962,PA,3414653359,636691957,2896
1780058031.585155,172.20.0.20,172.20.0.10,TCP,57738,5001,2962,PA,3414656255,636691957,2896
1780058031.585156,172.20.0.20,172.20.0.10,TCP,57738,5001,2962,PA,3414659151,636691957,2896
1780058031.585157,172.20.0.20,172.20.0.10,TCP,57738,5001,2962,PA,3414662047,636691957,2896
1780058031.585159,172.20.0.20,172.20.0.10,TCP,57738,5001,2962,PA,3414586751,636691957,2896
1780058031.58516,172.20.0.20,172.20.0.10,TCP,57738,5001,1514,A,3414595439,636691957,1448
1780058031.58539,172.20.0.10,172.20.0.20,TCP,5001,57738,86,A,636691957,3414586751,0
1780058031.585597,172.20.0.10,172.20.0.20,TCP,5001,57738,94,A,636691957,3414586751,0
1780058031.585622,172.20.0.10,172.20.0.20,TCP,5001,57738,94,A,636691957,3414595439,0
1780058031.585646,172.20.0.10,172.20.0.20,TCP,5001,57738,94,A,636691957,3414596887,0
1780058031.586231,172.20.0.20,172.20.0.10,TCP,57738,5001,1514,A,3414596887,636691957,1448
1780058031.586237,172.20.0.20,172.20.0.10,TCP,57738,5001,2962,PA,3414664943,636691957,2896
1780058031.586335,172.20.0.10,172.20.0.20,TCP,5001,57738,94,A,636691957,3414598335,0
1780058031.586354,172.20.0.20,172.20.0.10,TCP,57738,5001,2962,PA,3414667839,636691957,2896
1780058031.586356,172.20.0.20,172.20.0.10,TCP,57738,5001,1514,A,3414670735,636691957,1448
1780058031.586358,172.20.0.10,172.20.0.20,TCP,5001,57738,94,A,636691957,3414598335,0
1780058031.586372,172.20.0.10,172.20.0.20,TCP,5001,57738,94,A,636691957,3414598335,0
1780058031.587812,172.20.0.10,172.20.0.20,TCP,5001,57738,94,A,636691957,3414598335,0
1780058031.635737,172.20.0.20,172.20.0.10,TCP,57738,5001,2962,PA,3414672183,636691957,2896
1780058031.635743,172.20.0.20,172.20.0.10,TCP,57738,5001,2962,PA,3414675079,636691957,2896
1780058031.635744,172.20.0.20,172.20.0.10,TCP,57738,5001,2962,PA,3414677975,636691957,2896
1780058031.635744,172.20.0.20,172.20.0.10,TCP,57738,5001,2962,PA,3414680871,636691957,2896
1780058031.635745,172.20.0.20,172.20.0.10,TCP,57738,5001,2962,PA,3414683767,636691957,2896
1780058031.635746,172.20.0.20,172.20.0.10,TCP,57738,5001,2962,PA,3414641775,636691957,2896
1780058031.635747,172.20.0.20,172.20.0.10,TCP,57738,5001,1514,A,3414686663,636691957,1448
1780058031.635747,172.20.0.20,172.20.0.10,TCP,57738,5001,2962,PA,3414688111,636691957,2896
1780058031.635748,172.20.0.20,172.20.0.10,TCP,57738,5001,2962,PA,3414691007,636691957,2896
1780058031.635753,172.20.0.20,172.20.0.10,TCP,57738,5001,2962,PA,3414693903,636691957,2896
1780058031.635754,172.20.0.20,172.20.0.10,TCP,57738,5001,2962,PA,3414696799,636691957,2896
1780058031.635754,172.20.0.20,172.20.0.10,TCP,57738,5001,2962,PA,3414699695,636691957,2896
1780058031.635755,172.20.0.20,172.20.0.10,TCP,57738,5001,2962,PA,3414702591,636691957,2896
1780058031.635755,172.20.0.20,172.20.0.10,TCP,57738,5001,2962,PA,3414705487,636691957,2896
1780058031.635756,172.20.0.20,172.20.0.10,TCP,57738,5001,1514,A,3414708383,636691957,1448
1780058031.636474,172.20.0.20,172.20.0.10,TCP,57738,5001,1514,A,3414711279,636691957,1448
1780058031.636476,172.20.0.20,172.20.0.10,TCP,57738,5001,2962,PA,3414598335,636691957,2896
1780058031.636476,172.20.0.20,172.20.0.10,TCP,57738,5001,2962,PA,3414712727,636691957,2896
1780058031.636477,172.20.0.20,172.20.0.10,TCP,57738,5001,2962,PA,3414715623,636691957,2896
1780058031.636519,172.20.0.10,172.20.0.20,TCP,5001,57738,86,A,636691957,3414598335,0
1780058031.636541,172.20.0.10,172.20.0.20,TCP,5001,57738,86,A,636691957,3414630191,0
1780058031.636572,172.20.0.10,172.20.0.20,TCP,5001,57738,86,A,636691957,3414630191,0
1780058031.636574,172.20.0.10,172.20.0.20,TCP,5001,57738,86,A,636691957,3414630191,0
1780058031.637956,172.20.0.20,172.20.0.10,TCP,57738,5001,1514,A,3414718519,636691957,1448
1780058031.63928,172.20.0.10,172.20.0.20,TCP,5001,57738,86,A,636691957,3414630191,0
1780058031.687354,172.20.0.20,172.20.0.10,TCP,57738,5001,2962,PA,3414630191,636691957,2896
1780058031.687359,172.20.0.20,172.20.0.10,TCP,57738,5001,2962,PA,3414719967,636691957,2896
1780058031.68736,172.20.0.20,172.20.0.10,TCP,57738,5001,2962,PA,3414722863,636691957,2896
1780058031.687361,172.20.0.20,172.20.0.10,TCP,57738,5001,2962,PA,3414725759,636691957,2896
1780058031.687361,172.20.0.20,172.20.0.10,TCP,57738,5001,2738,PA,3414728655,636691957,2672
1780058031.687362,172.20.0.20,172.20.0.10,TCP,57738,5001,1514,A,3414709831,636691957,1448
1780058031.687441,172.20.0.10,172.20.0.20,TCP,5001,57738,78,A,636691957,3414709831,0
1780058031.687457,172.20.0.10,172.20.0.20,TCP,5001,57738,78,A,636691957,3414709831,0
1780058031.687461,172.20.0.10,172.20.0.20,TCP,5001,57738,78,A,636691957,3414709831,0
1780058031.687462,172.20.0.10,172.20.0.20,TCP,5001,57738,78,A,636691957,3414709831,0
1780058031.687464,172.20.0.10,172.20.0.20,TCP,5001,57738,66,A,636691957,3414731327,0
1780058031.689529,172.20.0.20,172.20.0.10,TCP,57738,5001,2962,PA,3414731327,636691957,2896
1780058031.689538,172.20.0.20,172.20.0.10,TCP,57738,5001,290,A,3414734223,636691957,224
1780058031.689539,172.20.0.20,172.20.0.10,TCP,57738,5001,2962,PA,3414734447,636691957,2896
1780058031.68954,172.20.0.20,172.20.0.10,TCP,57738,5001,2962,PA,3414737343,636691957,2896
