timestamp,src_ip,dst_ip,protocol,src_port,dst_port,length,tcp_flags,tcp_seq,tcp_ack,payload_size
1780056668.031734,172.20.0.20,172.20.0.10,UDP,56720,5002,190,,,,148
1780056668.032109,172.20.0.10,172.20.0.20,UDP,5002,56720,63,,,,21
1780056668.043625,172.20.0.20,172.20.0.10,UDP,56720,5002,1087,,,,1045
1780056668.043629,172.20.0.20,172.20.0.10,UDP,56720,5002,1087,,,,1045
1780056668.04363,172.20.0.20,172.20.0.10,UDP,56720,5002,1087,,,,1045
1780056668.04363,172.20.0.20,172.20.0.10,UDP,56720,5002,1087,,,,1045
1780056668.043631,172.20.0.20,172.20.0.10,UDP,56720,5002,1087,,,,1045
1780056668.043631,172.20.0.20,172.20.0.10,UDP,56720,5002,1087,,,,1045
1780056668.043631,172.20.0.20,172.20.0.10,UDP,56720,5002,1087,,,,1045
1780056668.043632,172.20.0.20,172.20.0.10,UDP,56720,5002,1087,,,,1045
1780056668.043632,172.20.0.20,172.20.0.10,UDP,56720,5002,1087,,,,1045
1780056668.043634,172.20.0.20,172.20.0.10,UDP,56720,5002,1087,,,,1045
1780056668.043634,172.20.0.20,172.20.0.10,UDP,56720,5002,1087,,,,1045
1780056668.043635,172.20.0.20,172.20.0.10,UDP,56720,5002,1087,,,,1045
1780056668.043635,172.20.0.20,172.20.0.10,UDP,56720,5002,1087,,,,1045
1780056668.043635,172.20.0.20,172.20.0.10,UDP,56720,5002,1087,,,,1045
1780056668.043636,172.20.0.20,172.20.0.10,UDP,56720,5002,1087,,,,1045
1780056668.043636,172.20.0.20,172.20.0.10,UDP,56720,5002,1087,,,,1045
1780056668.043822,172.20.0.10,172.20.0.20,UDP,5002,56720,63,,,,21
1780056668.04386,172.20.0.10,172.20.0.20,UDP,5002,56720,63,,,,21
1780056668.043869,172.20.0.10,172.20.0.20,UDP,5002,56720,63,,,,21
1780056668.043877,172.20.0.10,172.20.0.20,UDP,5002,56720,63,,,,21
1780056668.043884,172.20.0.10,172.20.0.20,UDP,5002,56720,63,,,,21
1780056668.043894,172.20.0.10,172.20.0.20,UDP,5002,56720,63,,,,21
1780056668.043902,172.20.0.10,172.20.0.20,UDP,5002,56720,63,,,,21
1780056668.043909,172.20.0.10,172.20.0.20,UDP,5002,56720,63,,,,21
1780056668.043917,172.20.0.10,172.20.0.20,UDP,5002,56720,63,,,,21
1780056668.043924,172.20.0.10,172.20.0.20,UDP,5002,56720,63,,,,21
1780056668.044443,172.20.0.10,172.20.0.20,UDP,5002,56720,63,,,,21
1780056668.044477,172.20.0.10,172.20.0.20,UDP,5002,56720,63,,,,21
1780056668.044487,172.20.0.10,172.20.0.20,UDP,5002,56720,63,,,,21
1780056668.044496,172.20.0.10,172.20.0.20,UDP,5002,56720,63,,,,21
1780056668.044504,172.20.0.10,172.20.0.20,UDP,5002,56720,63,,,,21
1780056668.044512,172.20.0.10,172.20.0.20,UDP,5002,56720,63,,,,21
1780056668.054067,172.20.0.20,172.20.0.10,UDP,56720,5002,1087,,,,1045
1780056668.054071,172.20.0.20,172.20.0.10,UDP,56720,5002,1087,,,,1045
1780056668.054071,172.20.0.20,172.20.0.10,UDP,56720,5002,1087,,,,1045
1780056668.054072,172.20.0.20,172.20.0.10,UDP,56720,5002,1087,,,,1045
1780056668.054074,172.20.0.20,172.20.0.10,UDP,56720,5002,1087,,,,1045
1780056668.054075,172.20.0.20,172.20.0.10,UDP,56720,5002,1087,,,,1045
1780056668.054075,172.20.0.20,172.20.0.10,UDP,56720,5002,1087,,,,1045
1780056668.054076,172.20.0.20,172.20.0.10,UDP,56720,5002,1087,,,,1045
1780056668.054139,172.20.0.20,172.20.0.10,UDP,56720,5002,1087,,,,1045
1780056668.05414,172.20.0.20,172.20.0.10,UDP,56720,5002,1087,,,,1045
1780056668.054249,172.20.0.10,172.20.0.20,UDP,5002,56720,63,,,,21
1780056668.054286,172.20.0.10,172.20.0.20,UDP,5002,56720,63,,,,21
1780056668.054294,172.20.0.10,172.20.0.20,UDP,5002,56720,63,,,,21
1780056668.054301,172.20.0.10,172.20.0.20,UDP,5002,56720,63,,,,21
1780056668.054309,172.20.0.10,172.20.0.20,UDP,5002,56720,63,,,,21
1780056668.054319,172.20.0.10,172.20.0.20,UDP,5002,56720,63,,,,21
1780056668.054326,172.20.0.10,172.20.0.20,UDP,5002,56720,63,,,,21
1780056668.054333,172.20.0.10,172.20.0.20,UDP,5002,56720,63,,,,21
1780056668.05434,172.20.0.10,172.20.0.20,UDP,5002,56720,63,,,,21
1780056668.054348,172.20.0.10,172.20.0.20,UDP,5002,56720,63,,,,21
1780056668.055468,172.20.0.20,172.20.0.10,UDP,56720,5002,1087,,,,1045
1780056668.05547,172.20.0.20,172.20.0.10,UDP,56720,5002,1087,,,,1045
1780056668.055471,172.20.0.20,172.20.0.10,UDP,56720,5002,1087,,,,1045
1780056668.055471,172.20.0.20,172.20.0.10,UDP,56720,5002,1087,,,,1045
1780056668.055472,172.20.0.20,172.20.0.10,UDP,56720,5002,1087,,,,1045
1780056668.055472,172.20.0.20,172.20.0.10,UDP,56720,5002,1087,,,,1045
1780056668.055614,172.20.0.10,172.20.0.20,UDP,5002,56720,63,,,,21
1780056668.055654,172.20.0.10,172.20.0.20,UDP,5002,56720,63,,,,21
1780056668.055664,172.20.0.10,172.20.0.20,UDP,5002,56720,63,,,,21
1780056668.055672,172.20.0.10,172.20.0.20,UDP,5002,56720,63,,,,21
1780056668.05568,172.20.0.10,172.20.0.20,UDP,5002,56720,63,,,,21
1780056668.055689,172.20.0.10,172.20.0.20,UDP,5002,56720,63,,,,21
1780056668.065159,172.20.0.20,172.20.0.10,UDP,56720,5002,1087,,,,1045
1780056668.065213,172.20.0.20,172.20.0.10,UDP,56720,5002,1087,,,,1045
1780056668.065213,172.20.0.20,172.20.0.10,UDP,56720,5002,1087,,,,1045
1780056668.065216,172.20.0.20,172.20.0.10,UDP,56720,5002,1087,,,,1045
1780056668.065216,172.20.0.20,172.20.0.10,UDP,56720,5002,1087,,,,1045
1780056668.065216,172.20.0.20,172.20.0.10,UDP,56720,5002,1087,,,,1045
1780056668.065217,172.20.0.20,172.20.0.10,UDP,56720,5002,1087,,,,1045
1780056668.065217,172.20.0.20,172.20.0.10,UDP,56720,5002,1087,,,,1045
1780056668.065218,172.20.0.20,172.20.0.10,UDP,56720,5002,1087,,,,1045
1780056668.065218,172.20.0.20,172.20.0.10,UDP,56720,5002,1087,,,,1045
1780056668.065329,172.20.0.10,172.20.0.20,UDP,5002,56720,63,,,,21
1780056668.065398,172.20.0.10,172.20.0.20,UDP,5002,56720,63,,,,21
1780056668.065407,172.20.0.10,172.20.0.20,UDP,5002,56720,63,,,,21
1780056668.065415,172.20.0.10,172.20.0.20,UDP,5002,56720,63,,,,21
1780056668.065422,172.20.0.10,172.20.0.20,UDP,5002,56720,63,,,,21
1780056668.065433,172.20.0.10,172.20.0.20,UDP,5002,56720,63,,,,21
1780056668.06544,172.20.0.10,172.20.0.20,UDP,5002,56720,63,,,,21
1780056668.065448,172.20.0.10,172.20.0.20,UDP,5002,56720,63,,,,21
1780056668.065455,172.20.0.10,172.20.0.20,UDP,5002,56720,63,,,,21
1780056668.065463,172.20.0.10,172.20.0.20,UDP,5002,56720,63,,,,21
1780056668.066779,172.20.0.20,172.20.0.10,UDP,56720,5002,1087,,,,1045
1780056668.066786,172.20.0.20,172.20.0.10,UDP,56720,5002,1087,,,,1045
1780056668.066788,172.20.0.20,172.20.0.10,UDP,56720,5002,1087,,,,1045
1780056668.066795,172.20.0.20,172.20.0.10,UDP,56720,5002,1087,,,,1045
1780056668.066795,172.20.0.20,172.20.0.10,UDP,56720,5002,1087,,,,1045
1780056668.066795,172.20.0.20,172.20.0.10,UDP,56720,5002,1087,,,,1045
1780056668.066854,172.20.0.10,172.20.0.20,UDP,5002,56720,63,,,,21
1780056668.066875,172.20.0.10,172.20.0.20,UDP,5002,56720,63,,,,21
1780056668.066883,172.20.0.10,172.20.0.20,UDP,5002,56720,63,,,,21
